"ville_ID","ville_nom","ville_insee","ville_zip","ville_lambertX","ville_lambertY","departement_ID","region_ID","zone_ID","pays_ID","ville_longitude","ville_latitude","canton_ID","arrondissement_ID","admin_ID","territoire_sante","secteur_apa_ID","secteur_Smur_ID","secteur_Adps_ID","secteur_Vsav_ID","zone_proximite"
"1155","WOLFACH",,"77709",,,"200","998","100","9","8.222494","48.303094","0","0","0","9999","0","0","0","0","0"
"1156","Achern",,"77815",,,"200","998","100","9","8.067012","48.625130","0","0","0","9999","0","0","0","0","0"
"1157","BÃ¼hl",,"77815",,,"200","998","100","9","8.140848","48.68511","0","0","0","9999","0","0","0","0","0"
"1158","Baden-Baden",,"76532",,,"200","998","100","9","8.216497","48.78443","0","0","0","9999","0","0","0","0","0"
"1159","Rastatt",,"76437",,,"200","998","100","9","8.205231","48.861687","0","0","0","9999","0","0","0","0","0"
"1160","Forbach",,"76595",,,"200","998","100","9","8.357956","48.682787","0","0","0","9999","0","0","0","0","0"
"1161","Ottenh?fen",,"77883",,,"200","998","100","9","8.152392","48.567691","0","0","0","9999","0","0","0","0","0"
"1162","Ebersteinburg",,"76530",,,"200","998","100","9","8.274529","48.776852","0","0","0","9999","0","0","0","0","0"
"1169","Athènes",,,,,"0","0","0","15","23.79223","38.09998","0","0","0","9999","0","0","0","0","0"
"1164","Rheinfelden / Baden",,"79618",,,"200","998","100","9","7.785702","47.565407","0","0","0","9999","0","0","0","0","0"
"1165","Schopfheim",,"79650",,,"200","998","100","9","7.823145","47.646692","0","0","0","9999","0","0","0","0","0"
"1166","Emmendingen",,"79312",,,"200","998","100","9","7.855911","48.125510","0","0","0","9999","0","0","0","0","0"
"1167","Waldkirch",,"79183",,,"200","998","100","9","7.952331","48.098060","0","0","0","9999","0","0","0","0","0"
"1170","Salonique",,,,,"0","0","0","15","23.02416","40.6397222","0","0","0","9999","0","0","0","0","0"
"1171","Blida",,,,,"0","0","0","10","2.8289","36.4686","0","0","0","9999","0","0","0","0","0"
"1172","Constantine",,"25000",,,"0","0","0","10","6.62526944","36.2936694","0","0","0","9999","0","0","0","0","0"
"1173","Alger (El-Jazair)",,,,,"0","0","0","10","3.054028","36.754015","0","0","0","9999","0","0","0","0","0"
"1174","Annaba",,,,,"0","0","0","10","7.75","36.9","0","0","0","9999","0","0","0","0","0"
"1175","Oran (Ouahran)",,,,,"0","0","0","10","-0.634460","35.694946","0","0","0","9999","0","0","0","0","0"
"1176","Batna",,,,,"0","0","0","10","6.25","35.6666666","0","0","0","9999","0","0","0","0","0"
"1177","SÃ©tif",,,,,"0","0","0","10","5.43333333","36.15","0","0","0","9999","0","0","0","0","0"
"1178","Landau",,,,,"0","999","100","9","8.114369","49.190259","0","0","0","9999","0","0","0","0","0"
"1179","Aargau",,,,,"0","0","0","3","8.060628","47.389467","0","0","0","9999","0","0","0","0","0"
"1180","Baden (CH)",,,,,"0","0","0","3","8.307981","47.473359","0","0","0","9999","0","0","0","0","0"
"1181","Bucarest (Bucuresti)",,,,,"0","0","0","24","26.052","44.46","0","0","0","9999","0","0","0","0","0"
"1182","Cruces",,,,,"0","0","0","7","-2.98","43.28","0","0","0","9999","0","0","0","0","0"
"1183","Rome/Roma",,,,,"0","0","0","6","12.472186","41.821223","0","0","0","9999","0","0","0","0","0"
"1184","Sarralbe","57628","57430",,,"57","41","1","1",,,"0","0","0","0","0","0","0","0","0"
"1185","BAN DE LAVELINE",,,,,"0","0","0","1",,,"0","0","0","0","0","0","0","0","0"
"1186","Reutlingen",,,,,"0","998","100","9","9.21","48.49","0","0","0","9999","0","0","0","0","0"
"1187","Friedrichshafen ",,,,,"0","998","100","9",,,"0","0","0","9999","0","0","0","0","0"
"1188","Leonberg",,,,,"0","998","100","9",,,"0","0","0","9999","0","0","0","0","0"
"1189","SaarbrÃ¼cken",,,,,"0","997","100","9","6.992111","49.233292","0","0","0","9999","0","0","0","0","0"
"1190"," Bruchsal",,"76646",,,"0","998","100","9",,,"0","0","0","9999","0","0","0","0","0"
"1191","Blumberg",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1192","Donaueschingen",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1193","Furtwangen",,,"0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1194","VÃ¶hrenbach",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1195","Elzach",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1196","Endingen",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1197","Herbolzheim",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1198","Schluchsee",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1199","Engen",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1200","Konstanz",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1201","Radolfzell",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1202","Singen",,,"0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1203","Stockach",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1204","Kandern",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1205","WÃ¼rmersheim",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1206","Gaggenau",,,"0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1207","Gernsbach",,,"0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1208","Bad SÃ¤ckingen",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1209","GÃ¶hrwihl",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1210","StÃ¼hlingen",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1211","Dettighofen",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1212","Waldshut-Tiengen",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1213","Hausach",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1214","Hornberg",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1215","Schiltach",,"7.00 ","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1216","Zell a. H.",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1217","Freiburg",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1218","Kirchzarten",,,"0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1219","LÃ¶ffingen",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1220","St. Blasien",,,"0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1221","Schöenau",,,"0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1222","Weil am Rhein",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1223","Zell i. W.",,"7.00 ","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1224","Rheinau",,,"0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1225","DÃ¼rrheim",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1226","Köenigsfeld",,,"0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1227","VS-Schwenningen",,,"0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1228","St. Georgen",,,"0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1229","Triberg",,"24.00","0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1230","VS-Villingen",,,"0","0","0","998","100","9",,,"0","0","0","9999","0","0","0","0","0"
"1231",,,,"0","0","0","0","0","9",,,"0","0","0","9999","0","0","0","0","0"
"1232","Ulm",,,"0","0","0","0","0","9","9.99167 ","48.39861 ","0","0","0","9999","0","0","0","0","0"
"1233","Freudenstadt",,"72250",,,"0","998","100","9","8.41167 ","48.46333 ","0","0","0","9999","0","0","0","0","0"
"1234","Montabaur",,,,,"0","999","100","9","7.8331470","50.4361927","0","0","0","9999","0","0","0","0","0"
"1235","Mayen",,,,,"0","999","100","9","7.2246910 ","50.3270999","0","0","0","9999","0","0","0","0","0"
"1236","Treves / Trier",,,,,"0","999","100","9","6.6462470","49.7537350","0","0","0","9999","0","0","0","0","0"
"1237","Bad Kreuznach",,,,,"0","999","100","9","7.8601888","49.8459410","0","0","0","9999","0","0","0","0","0"
"1238","Kaiserslautern",,,,,"0","999","100","9","7.7690261","49.4447155","0","0","0","9999","0","0","0","0","0"
"1239","Kirchen",,,,,"0","999","100","9","7.8849590","50.8055090","0","0","0","9999","0","0","0","0","0"
"1240","Wissen",,,,,"0","999","100","9","7.7344857","50.7830943","0","0","0","9999","0","0","0","0","0"
"1241","Altenkirchen",,,,,"0","999","100","9","8.4088381","50.4687231","0","0","0","9999","0","0","0","0","0"
"1242","Asbach",,,,,"0","999","100","9","7.4251355","50.6657936","0","0","0","9999","0","0","0","0","0"
"1243","Horhausen",,,,,"0","999","100","9","7.8907916","50.3616763","0","0","0","9999","0","0","0","0","0"
"1244","Dierdorf",,,,,"0","999","100","9","7.6588726","50.5470450","0","0","0","9999","0","0","0","0","0"
"1245","Herschbach",,,,,"0","999","100","9","7.0205416","50.4304611","0","0","0","9999","0","0","0","0","0"
"1246","Hachenburg",,,,,"0","999","100","9","7.8196901","50.6627547","0","0","0","9999","0","0","0","0","0"
"1247","Westerburg",,,,,"0","999","100","9","7.9714140","50.5640840","0","0","0","9999","0","0","0","0","0"
"1248","Rennerod",,,,,"0","999","100","9","8.0674735","50.6066863","0","0","0","9999","0","0","0","0","0"
"1249","Aussenstelle",,,,,"0","999","100","9","7.9554660","50.6502600","0","0","0","9999","0","0","0","0","0"
"1250","Diez",,,,,"0","999","100","9","8.0254690","50.3695180","0","0","0","9999","0","0","0","0","0"
"1251","Nastätten",,,,,"0","999","100","9","7.8559970","50.1972870","0","0","0","9999","0","0","0","0","0"
"1252","St Goarshausen",,,,,"0","999","100","9","7.7149780","50.1553700","0","0","0","9999","0","0","0","0","0"
"1253","Lahnstein",,,,,"0","999","100","9","7.6040925 ","50.3089848","0","0","0","9999","0","0","0","0","0"
"1254","Bad Ems",,,,,"0","999","100","9","7.7124583 ","50.3364721","0","0","0","9999","0","0","0","0","0"
"1255","HÃ¶hr-Grenzhausen",,,,,"0","999","100","9","7.6712559","50.4334615","0","0","0","9999","0","0","0","0","0"
"1256","Neuwied",,,,,"0","999","100","9","7.4619010","50.4266710","0","0","0","9999","0","0","0","0","0"
"1257","Waldbreitbach",,,,,"0","999","100","9","7.4171583","50.5503583","0","0","0","9999","0","0","0","0","0"
"1258","Linz am Rhein",,,,,"0","999","100","9","7.2848286","50.5681317","0","0","0","9999","0","0","0","0","0"
"1259","Dernbach",,,,,"0","999","100","9","8.0065740","49.2462890","0","0","0","9999","0","0","0","0","0"
"1260","Singhofen",,,,,"0","999","100","9","7.9149520","50.3022980","0","0","0","9999","0","0","0","0","0"
"1261","Remagen",,,,,"0","999","100","9","7.2269858","50.5788420","0","0","0","9999","0","0","0","0","0"
"1262","Bad Neuenahr- Ahrweiler",,,,,"0","999","100","9","7.1160790","50.5452570","0","0","0","9999","0","0","0","0","0"
"1263","Gerardmer","88196","88400","938300","2351200","88","41","1","1","6.87944444","48.0730555","0","0","0","0","0","0","0","0","0"
"1264","Vittel","88516","88800","868500","2362000","88","41","1","1","5.94944","48.2019","0","0","0","0","0","0","0","0","0"
"1265","strasbourg",,,,,"0","0","0","0",,,"0","0","0","0","0","0","0","0","0"
"1266","Clamecy","58079","58500","689200","2274100","58","26","1","1","3.51944","47.46","0","0","0","0","0","0","0","0","0"
"1267","Sedan","08409","08200","788000","2525900","8","21","1","1","4.94028","49.7019","0","0","0","0","0","0","0","0","0"
"1268","Sezanne","51535","51120","702000","2414300","51","21","1","1","3.72278","48.7192","0","0","0","0","0","0","0","0","0"
